tier,value,name,source,comment,ported_addr,verified
NOVEL,0x016CE630,native/ni_offsets.h:sub_1416CE630,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x0184EF10,native/ni_offsets.h:sub_14184EF10,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x016D5930,native/ni_offsets.h:sub_1416D5930,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x016C8050,native/ni_offsets.h:sub_1416C8050,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x0026E1C0,native/ni_offsets.h:sub_14026E1C0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x0033EC90,native/ni_offsets.h:sub_14033EC90,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x0033D1E0,native/ni_offsets.h:sub_14033D1E0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x00458740,native/ni_offsets.h:sub_140458740,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x017B4A60,native/ni_offsets.h:sub_1417B4A60,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x022A8660,native/ni_offsets.h:sub_1422A8660,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x00255BA0,native/ni_offsets.h:sub_140255BA0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x00256070,native/ni_offsets.h:sub_140256070,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x017A9620,native/ni_offsets.h:sub_1417A9620,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x02162340,native/ni_offsets.h:sub_142162340,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x017A4A30,native/ni_offsets.h:sub_1417A4A30,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x02169AD0,native/ni_offsets.h:sub_142169AD0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x0182DFC0,native/ni_offsets.h:sub_14182DFC0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x0216F9C0,native/ni_offsets.h:sub_14216F9C0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x02161B10,native/ni_offsets.h:sub_142161B10,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x016BD6F0,native/ni_offsets.h:sub_1416BD6F0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x0216ED10,native/ni_offsets.h:sub_14216ED10,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x02171620,native/ni_offsets.h:sub_142171620,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x02172540,native/ni_offsets.h:sub_142172540,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x021F9F00,native/ni_offsets.h:sub_1421F9F00,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x003F85E0,native/scene_inject.cpp:sub_1403F85E0,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016C7510,native/scene_inject.cpp:sub_1416C7510,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016D7B30,native/scene_inject.cpp:sub_1416D7B30,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016D7640,native/scene_inject.cpp:sub_1416D7640,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x00359870,native/scene_inject.cpp:sub_140359870,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016BA8E0,native/scene_inject.cpp:sub_1416BA8E0,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016BDA20,native/scene_inject.cpp:sub_1416BDA20,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x02174C80,native/scene_inject.cpp:sub_142174C80,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016BDB90,native/scene_inject.cpp:sub_1416BDB90,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016BAA10,native/scene_inject.cpp:sub_1416BAA10,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016BABF0,native/scene_inject.cpp:sub_1416BABF0,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016BC860,native/scene_inject.cpp:sub_1416BC860,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016BA800,native/scene_inject.cpp:sub_1416BA800,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x0024B610,native/scene_inject.cpp:sub_14024B610,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x00453F70,native/scene_inject.cpp:sub_140453F70,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x0033E670,native/scene_inject.cpp:sub_14033E670,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x0033E5C0,native/scene_inject.cpp:sub_14033E5C0,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016D5600,native/scene_inject.cpp:sub_1416D5600,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x00462370,native/scene_inject.cpp:sub_140462370,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x00248F40,native/scene_inject.cpp:sub_140248F40,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016C8CC0,native/scene_inject.cpp:sub_1416C8CC0,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x016C8C40,native/scene_inject.cpp:sub_1416C8C40,native/scene_inject.cpp,native/scene_inject.cpp,,
NOVEL,0x004F1160,native/synthetic_refr.h:sub_1404F1160,native/synthetic_refr.h,native/synthetic_refr.h,,
NOVEL,0x0105C2F0,native/synthetic_refr.h:sub_14105C2F0,native/synthetic_refr.h,native/synthetic_refr.h,,
NOVEL,0x002480F0,native/synthetic_refr.h:sub_1402480F0,native/synthetic_refr.h,native/synthetic_refr.h,,
NOVEL,0x021DC480,render/body_render.cpp:sub_1421DC480,render/body_render.cpp,render/body_render.cpp,,
NOVEL,0x0221E6A0,render/body_render.cpp:sub_14221E6A0,render/body_render.cpp,render/body_render.cpp,,
NOVEL,0x00C38910,render/scene_render_hook.h:sub_140C38910,render/scene_render_hook.h,render/scene_render_hook.h,,
